File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/95/61/PMC35278.tar.gz,BMC Genomics. 2001 Jun 25; 2:2,PMC35278,2019-11-05 11:56:12,11472632,NO-CC CODE
oa_package/80/ae/PMC35279.tar.gz,BMC Genomics. 2001 Jul 5; 2:3,PMC35279,2020-04-05 20:34:13,11472633,NO-CC CODE
oa_package/71/20/PMC35280.tar.gz,BMC Microbiol. 2001 Jul 6; 1:10,PMC35280,2019-11-05 11:56:12,11472634,NO-CC CODE
oa_package/57/4f/PMC35281.tar.gz,BMC Infect Dis. 2001 Jun 28; 1:5,PMC35281,2010-12-21 06:11:57,11472635,NO-CC CODE
oa_package/4b/8e/PMC35282.tar.gz,BMC Infect Dis. 2001 Jul 4; 1:6,PMC35282,2010-12-21 06:11:58,11472636,NO-CC CODE
oa_package/80/f1/PMC35283.tar.gz,BMC Cancer. 2001 Jun 25; 1:6,PMC35283,2013-03-19 16:19:14,11472637,NO-CC CODE
oa_package/65/de/PMC35284.tar.gz,BMC Ophthalmol. 2001 Jul 3; 1:2,PMC35284,2007-08-29 06:44:06,11472638,NO-CC CODE
oa_package/fb/94/PMC35285.tar.gz,BMC Struct Biol. 2001 Jun 29; 1:2,PMC35285,2013-03-19 16:19:14,11472639,NO-CC CODE
oa_package/2f/5a/PMC35286.tar.gz,BMC Health Serv Res. 2001 Jun 28; 1:5,PMC35286,2014-03-07 18:45:58,11472640,NO-CC CODE
oa_package/dc/c4/PMC35287.tar.gz,BMC Health Serv Res. 2001 Jul 4; 1:6,PMC35287,2014-03-10 11:48:34,11472641,NO-CC CODE
oa_package/96/47/PMC35352.tar.gz,BMC Dev Biol. 2001 Jul 11; 1:12,PMC35352,2013-03-19 16:19:15,11476669,NO-CC CODE
oa_package/44/3f/PMC35353.tar.gz,BMC Genet. 2001 Jun 29; 2:9,PMC35353,2014-04-08 18:24:12,11476670,NO-CC CODE
oa_package/b1/0a/PMC35354.tar.gz,BMC Physiol. 2001 Jun 25; 1:6,PMC35354,2019-11-05 11:56:12,11476671,NO-CC CODE
oa_package/d2/4b/PMC35355.tar.gz,BMC Gastroenterol. 2001 Jul 12; 1:5,PMC35355,2013-03-19 16:19:15,11481030,NO-CC CODE
oa_package/72/dc/PMC35356.tar.gz,BMC Cancer. 2001 Jul 16; 1:7,PMC35356,2013-03-19 16:19:15,11481031,NO-CC CODE
oa_package/29/3a/PMC35360.tar.gz,BMC Bioinformatics. 2001 Jun 29; 2:3,PMC35360,2013-05-17 13:45:51,11483157,NO-CC CODE
oa_package/77/09/PMC35361.tar.gz,BMC Cell Biol. 2001 Jul 16; 2:12,PMC35361,2013-03-19 16:19:15,11483158,NO-CC CODE
oa_package/e3/b7/PMC35392.tar.gz,BMC Microbiol. 2001 Jul 16; 1:11,PMC35392,2019-11-05 11:56:12,11483159,NO-CC CODE
oa_package/d0/be/PMC37241.tar.gz,BMC Complement Altern Med. 2001 Jul 24; 1:6,PMC37241,2013-03-19 16:19:17,11495637,NO-CC CODE
oa_package/78/7b/PMC37242.tar.gz,BMC Cell Biol. 2001 Jul 24; 2:13,PMC37242,2013-03-19 16:19:17,11495629,NO-CC CODE
oa_package/e0/6f/PMC37243.tar.gz,BMC Dev Biol. 2001 Jul 16; 1:13,PMC37243,2013-03-19 16:19:18,11495630,NO-CC CODE
oa_package/35/a8/PMC37267.tar.gz,BMC Genet. 2001 Jul 16; 2:10,PMC37267,2010-12-21 06:12:56,11495631,NO-CC CODE
oa_package/c5/82/PMC37310.tar.gz,BMC Med Genet. 2001 Jul 24; 2:8,PMC37310,2010-12-20 07:07:29,11495633,NO-CC CODE
oa_package/7a/ba/PMC37311.tar.gz,BMC Infect Dis. 2001 Jul 18; 1:7,PMC37311,2012-10-03 08:37:55,11495632,NO-CC CODE
oa_package/fb/51/PMC37312.tar.gz,BMC Pregnancy Childbirth. 2001 Jul 17; 1:2,PMC37312,2013-03-19 16:19:18,11495634,NO-CC CODE
oa_package/4a/f2/PMC37313.tar.gz,BMC Public Health. 2001 Jul 24; 1:6,PMC37313,2013-05-17 13:51:02,11495635,NO-CC CODE
oa_package/cb/d3/PMC37314.tar.gz,BMC Physiol. 2001 Jul 24; 1:8,PMC37314,2019-11-05 11:56:12,11495636,NO-CC CODE
oa_package/a3/74/PMC37351.tar.gz,BMC Bioinformatics. 2001 Jul 27; 2:4,PMC37351,2013-03-19 16:19:19,11504559,NO-CC CODE
oa_package/39/65/PMC37352.tar.gz,BMC Cell Biol. 2001 Jul 30; 2:14,PMC37352,2013-03-19 16:19:19,11504560,NO-CC CODE
oa_package/40/65/PMC37353.tar.gz,BMC Immunol. 2001 Jul 31; 2:6,PMC37353,2010-12-21 06:13:40,11504561,NO-CC CODE
oa_package/bb/84/PMC37354.tar.gz,BMC Microbiol. 2001 Jul 19; 1:12,PMC37354,2019-11-05 11:56:12,11504562,NO-CC CODE
oa_package/ba/cb/PMC37355.tar.gz,BMC Mol Biol. 2001 Jul 25; 2:6,PMC37355,2010-12-21 06:13:57,11504563,NO-CC CODE
oa_package/be/1e/PMC37356.tar.gz,BMC Infect Dis. 2001 Jul 27; 1:9,PMC37356,2013-03-19 16:19:19,11504564,NO-CC CODE
oa_package/22/c2/PMC37390.tar.gz,BMC Neurol. 2001 Jul 30; 1:3,PMC37390,2007-08-29 07:02:51,11504565,NO-CC CODE
oa_package/47/6c/PMC37391.tar.gz,BMC Biochem. 2001 Jul 18; 2:7,PMC37391,2012-10-03 08:38:07,11504566,NO-CC CODE
oa_package/57/60/PMC37392.tar.gz,BMC Int Health Hum Rights. 2001 Jul 23; 1:1,PMC37392,2010-12-21 06:13:57,11504567,NO-CC CODE
oa_package/fa/fd/PMC37402.tar.gz,BMC Genomics. 2001 Aug 1; 2:4,PMC37402,2010-12-21 06:14:00,11511324,NO-CC CODE
oa_package/60/80/PMC37403.tar.gz,BMC Microbiol. 2001 Aug 1; 1:14,PMC37403,2019-11-05 11:56:12,11511325,NO-CC CODE
oa_package/51/72/PMC37404.tar.gz,BMC Ecol. 2001 Jul 31; 1:2,PMC37404,2018-12-20 15:55:55,11511326,NO-CC CODE
oa_package/04/3e/PMC37405.tar.gz,BMC Med Educ. 2001 Aug 1; 1:2,PMC37405,2013-03-19 16:19:19,11511327,NO-CC CODE
oa_package/c7/d0/PMC37406.tar.gz,Crit Care. 2001 May 31; 5(4):211-215,PMC37406,2019-11-05 11:56:12,11511334,NO-CC CODE
oa_package/79/ad/PMC37407.tar.gz,Crit Care. 2001 May 25; 5(4):216-220,PMC37407,2019-11-05 11:56:12,11511335,NO-CC CODE
oa_package/8c/b7/PMC37408.tar.gz,Crit Care. 2001 Jul 2; 5(4):221-226,PMC37408,2019-11-05 11:56:12,11511336,NO-CC CODE
oa_package/7e/81/PMC37409.tar.gz,Crit Care. 2001 Jul 2; 5(4):227-231,PMC37409,2019-11-05 11:56:12,11511337,NO-CC CODE
oa_package/82/89/PMC37410.tar.gz,Crit Care. 2001 Jul 13; 5(4):232-235,PMC37410,2019-11-05 11:56:12,11511338,NO-CC CODE
oa_package/15/3d/PMC37536.tar.gz,BMC Genet. 2001 Jul 31; 2:11,PMC37536,2013-03-19 16:19:22,11513755,NO-CC CODE
oa_package/e8/cb/PMC37537.tar.gz,BMC Gastroenterol. 2001 Aug 1; 1:6,PMC37537,2013-03-19 16:19:22,11513756,NO-CC CODE
oa_package/2e/c6/PMC37538.tar.gz,BMC Physiol. 2001 Aug 1; 1:9,PMC37538,2019-11-05 11:56:12,11513757,NO-CC CODE
oa_package/7d/7e/PMC37539.tar.gz,BMC Complement Altern Med. 2001 Jul 16; 1:3,PMC37539,2013-03-19 16:19:22,11513758,NO-CC CODE
oa_package/45/c9/PMC37540.tar.gz,BMC Complement Altern Med. 2001 Jul 20; 1:5,PMC37540,2020-04-21 20:35:50,11518548,NO-CC CODE
oa_package/48/ea/PMC37541.tar.gz,BMC Dermatol. 2001 Jul 24; 1:2,PMC37541,2013-03-19 16:19:22,11518547,NO-CC CODE
oa_package/7a/79/PMC37542.tar.gz,BMC Musculoskelet Disord. 2001 Jul 31; 2:3,PMC37542,2013-03-19 16:19:22,11518546,NO-CC CODE
oa_package/1b/0e/PMC37543.tar.gz,BMC Cancer. 2001 Jul 30; 1:8,PMC37543,2013-03-19 16:19:23,11518544,NO-CC CODE
oa_package/c5/c9/PMC37544.tar.gz,BMC Cancer. 2001 Aug 1; 1:9,PMC37544,2010-12-21 06:14:27,11518545,NO-CC CODE
oa_package/90/e0/PMC37545.tar.gz,BMC Cancer. 2001 Aug 1; 1:10,PMC37545,2013-03-19 16:19:23,11518543,NO-CC CODE
oa_package/e3/04/PMC37546.tar.gz,BMC Infect Dis. 2001 Jul 24; 1:8,PMC37546,2013-03-19 16:19:23,11518542,NO-CC CODE
oa_package/8e/1d/PMC37547.tar.gz,BMC Immunol. 2001 Jul 31; 2:7,PMC37547,2013-03-19 16:19:23,11518541,NO-CC CODE
oa_package/be/de/PMC37548.tar.gz,BMC Cell Biol. 2001 Aug 2; 2:16,PMC37548,2013-03-19 16:19:23,11518540,NO-CC CODE
oa_package/a6/7d/PMC45583.tar.gz,BMC Microbiol. 2001 Jul 30; 1:13,PMC45583,2019-11-05 11:56:12,11527505,NO-CC CODE
oa_package/1c/3e/PMC45584.tar.gz,BMC Dermatol. 2001 Aug 1; 1:3,PMC45584,2013-03-19 16:19:23,11527506,NO-CC CODE
oa_package/b2/d4/PMC45585.tar.gz,BMC Ecol. 2001 Aug 1; 1:3,PMC45585,2018-12-20 15:55:55,11527507,NO-CC CODE
oa_package/91/80/PMC45586.tar.gz,BMC Complement Altern Med. 2001 Jul 20; 1:4,PMC45586,2013-03-19 16:19:23,11527508,NO-CC CODE
oa_package/cf/4e/PMC48139.tar.gz,BMC Cell Biol. 2001 Aug 7; 2:15,PMC48139,2010-02-23 05:53:13,11532190,NO-CC CODE
oa_package/e5/c0/PMC48140.tar.gz,BMC Cell Biol. 2001 Aug 14; 2:17,PMC48140,2013-03-19 16:19:23,11532191,NO-CC CODE
oa_package/0d/df/PMC48141.tar.gz,BMC Genet. 2001 Aug 9; 2:12,PMC48141,2013-03-19 16:19:23,11532192,NO-CC CODE
oa_package/4b/b5/PMC48142.tar.gz,BMC Genet. 2001 Aug 14; 2:14,PMC48142,2013-03-19 16:19:24,11532193,NO-CC CODE
oa_package/2a/56/PMC48143.tar.gz,BMC Immunol. 2001 Aug 7; 2:8,PMC48143,2013-03-19 16:19:24,11532194,NO-CC CODE
oa_package/66/0b/PMC48144.tar.gz,BMC Microbiol. 2001 Aug 9; 1:16,PMC48144,2019-11-05 11:56:12,11532195,NO-CC CODE
oa_package/24/11/PMC48145.tar.gz,BMC Mol Biol. 2001 Aug 8; 2:7,PMC48145,2013-03-19 16:19:24,11532196,NO-CC CODE
oa_package/c9/59/PMC48146.tar.gz,BMC Mol Biol. 2001 Aug 10; 2:8,PMC48146,2007-07-09 09:44:18,11532197,NO-CC CODE
oa_package/77/02/PMC48147.tar.gz,BMC Pharmacol. 2001 Aug 15; 1:2,PMC48147,2013-03-19 16:19:24,11532198,NO-CC CODE
oa_package/67/5f/PMC48148.tar.gz,BMC Geriatr. 2001 Aug 14; 1:1,PMC48148,2010-12-21 06:14:38,11532199,NO-CC CODE
oa_package/02/9f/PMC48149.tar.gz,BMC Infect Dis. 2001 Aug 14; 1:10,PMC48149,2013-03-19 16:19:24,11532200,NO-CC CODE
oa_package/af/8d/PMC48150.tar.gz,BMC Cancer. 2001 Aug 10; 1:11,PMC48150,2013-03-19 16:19:24,11532201,NO-CC CODE
oa_package/6b/00/PMC48151.tar.gz,BMC Physiol. 2001 Aug 14; 1:10,PMC48151,2019-11-05 11:56:12,11532202,NO-CC CODE
oa_package/73/b0/PMC48152.tar.gz,BMC Womens Health. 2001 Aug 8; 1:2,PMC48152,2013-03-19 16:19:24,11532203,NO-CC CODE
oa_package/7d/8d/PMC48153.tar.gz,BMC Med Educ. 2001 Aug 7; 1:3,PMC48153,2013-03-19 16:19:24,11532204,NO-CC CODE
oa_package/52/d6/PMC48154.tar.gz,BMC Biotechnol. 2001 Aug 14; 1:3,PMC48154,2012-09-17 12:08:58,,NO-CC CODE
oa_package/da/8a/PMC48155.tar.gz,BMC Genomics. 2001 Aug 14; 2:5,PMC48155,2012-09-17 12:08:58,11814386,NO-CC CODE
oa_package/42/c8/PMC55319.tar.gz,Genome Biol. 2001 Jun 21; 2(7):research0022.1-research0022.11,PMC55319,2019-11-05 11:56:12,11516335,NO-CC CODE
oa_package/c6/af/PMC55320.tar.gz,Genome Biol. 2001 Jun 27; 2(7):research0023.1-research0023.10,PMC55320,2019-11-05 11:56:12,11516336,NO-CC CODE
oa_package/46/08/PMC55321.tar.gz,Genome Biol. 2001 Jul 3; 2(7):research0024.1-research0024.17,PMC55321,2019-11-05 11:56:12,11516337,NO-CC CODE
oa_package/d4/28/PMC55322.tar.gz,Genome Biol. 2001 Jul 4; 2(7):research0025.1-research0025.18,PMC55322,2019-11-05 11:56:12,11516338,NO-CC CODE
oa_package/66/bf/PMC55323.tar.gz,Genome Biol. 2001 Jun 27; 2(7):research0026.1-research0026.9,PMC55323,2019-11-05 11:56:12,11516339,NO-CC CODE
oa_package/be/e9/PMC55324.tar.gz,Genome Biol. 2001 Aug 1; 2(8):research0027.1-research0027.11,PMC55324,2019-11-05 11:56:12,11532211,NO-CC CODE
oa_package/b5/cc/PMC55325.tar.gz,Genome Biol. 2001 Jul 24; 2(8):research0028.1-research0028.6,PMC55325,2019-11-05 11:56:12,11532212,NO-CC CODE
oa_package/87/06/PMC55326.tar.gz,Genome Biol. 2001 Jul 24; 2(8):research0029.1-research0029.7,PMC55326,2019-11-05 11:56:12,11532213,NO-CC CODE
oa_package/5b/40/PMC55327.tar.gz,Genome Biol. 2001 Jul 27; 2(8):research0030.1-research0030.16,PMC55327,2019-11-05 11:56:12,11532214,NO-CC CODE
oa_package/95/97/PMC55328.tar.gz,Genome Biol. 2001 Jul 31; 2(8):research0031.1-research0031.13,PMC55328,2019-11-05 11:56:12,11532215,NO-CC CODE
oa_package/6a/54/PMC55329.tar.gz,Genome Biol. 2001 Aug 3; 2(8):research0032.1-research0032.11,PMC55329,2019-11-05 11:56:12,11532216,NO-CC CODE
oa_package/52/eb/PMC55330.tar.gz,BMC Bioinformatics. 2001 Aug 1; 2:5,PMC55330,2013-03-19 20:19:20,11545673,NO-CC CODE
oa_package/ab/6e/PMC55331.tar.gz,BMC Microbiol. 2001 Aug 8; 1:15,PMC55331,2019-11-05 11:56:12,11545674,NO-CC CODE
oa_package/43/c8/PMC55332.tar.gz,BMC Neurosci. 2001 Aug 15; 2:10,PMC55332,2013-03-19 20:19:20,11545675,NO-CC CODE
oa_package/04/21/PMC55333.tar.gz,BMC Fam Pract. 2001 Aug 24; 2:2,PMC55333,2013-03-19 20:19:20,11545676,NO-CC CODE
oa_package/d7/3a/PMC55334.tar.gz,BMC Gastroenterol. 2001 Aug 10; 1:7,PMC55334,2013-03-19 20:19:21,11545677,NO-CC CODE
oa_package/70/67/PMC55335.tar.gz,BMC Urol. 2001 Aug 24; 1:1,PMC55335,2007-08-29 08:56:30,11545678,NO-CC CODE
oa_package/7d/32/PMC55336.tar.gz,BMC Dermatol. 2001 Aug 30; 1:5,PMC55336,2013-03-19 20:19:21,11545679,NO-CC CODE
oa_package/e8/64/PMC55337.tar.gz,BMC Biotechnol. 2001 Aug 30; 1:4,PMC55337,2010-12-20 07:08:32,11545680,NO-CC CODE
oa_package/e4/d6/PMC55338.tar.gz,BMC Physiol. 2001 Aug 17; 1:11,PMC55338,2019-11-05 11:56:12,11545681,NO-CC CODE
oa_package/ff/5c/PMC55339.tar.gz,BMC Physiol. 2001 Aug 24; 1:12,PMC55339,2019-11-05 11:56:12,11553322,NO-CC CODE
oa_package/02/67/PMC55340.tar.gz,BMC Struct Biol. 2001 Aug 28; 1:3,PMC55340,2010-12-21 06:14:51,11545682,NO-CC CODE
oa_package/77/a0/PMC55341.tar.gz,BMC Womens Health. 2001 Aug 22; 1:3,PMC55341,2007-08-29 09:19:57,11545683,NO-CC CODE
oa_package/9e/72/PMC55342.tar.gz,BMC Med Inform Decis Mak. 2001 Aug 1; 1:2,PMC55342,2014-03-10 11:53:28,11545684,NO-CC CODE
oa_package/8c/20/PMC55343.tar.gz,BMC Genet. 2001 Aug 13; 2:13,PMC55343,2010-12-21 06:14:52,11553319,NO-CC CODE
oa_package/e2/b4/PMC55344.tar.gz,BMC Infect Dis. 2001 Aug 24; 1:12,PMC55344,2010-12-21 06:14:53,11553320,NO-CC CODE
oa_package/f3/fd/PMC55345.tar.gz,BMC Public Health. 2001 Aug 13; 1:7,PMC55345,2014-04-08 18:27:49,11553321,NO-CC CODE
oa_package/f2/3f/PMC55692.tar.gz,BMC Microbiol. 2001 Sep 7; 1:20,PMC55692,2015-04-10 16:26:20,11560762,NO-CC CODE
oa_package/18/fa/PMC55693.tar.gz,BMC Pharmacol. 2001 Aug 16; 1:3,PMC55693,2010-12-20 07:09:03,11560763,NO-CC CODE
oa_package/38/9b/PMC55694.tar.gz,BMC Med Genet. 2001 Aug 9; 2:9,PMC55694,2013-03-19 20:19:31,11560764,NO-CC CODE
oa_package/ef/d6/PMC56202.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 18; 2(3):141-149,PMC56202,2013-03-19 20:19:41,11806787,NO-CC CODE
oa_package/83/e3/PMC56203.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 7; 2(1):59-62,PMC56203,2010-12-21 06:17:06,11806773,NO-CC CODE
oa_package/f0/2d/PMC56204.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 4; 2(2):99-105,PMC56204,2013-03-19 20:19:41,11806779,NO-CC CODE
oa_package/10/8b/PMC56205.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Nov 29; 1(3):177-183,PMC56205,2013-05-17 13:51:56,11714435,NO-CC CODE
oa_package/c1/29/PMC56206.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Dec 4; 1(3):184-190,PMC56206,2013-03-19 20:19:41,11714436,NO-CC CODE
oa_package/1a/5c/PMC56207.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 8; 1(1):59-67,PMC56207,2013-03-19 20:19:41,11714411,NO-CC CODE
oa_package/34/58/PMC56208.tar.gz,Respir Res. 2001 Jun 11; 2(4):255-260,PMC56208,2013-03-19 20:19:41,11686891,NO-CC CODE
oa_package/30/56/PMC56210.tar.gz,Respir Res. 2001 Feb 20; 2(2):119-124,PMC56210,2010-12-21 06:17:08,11686873,NO-CC CODE
oa_package/6a/13/PMC56211.tar.gz,Respir Res. 2001 Dec 29; 2(1):53-60,PMC56211,2013-03-19 20:19:41,11686864,NO-CC CODE
oa_package/93/8c/PMC56221.tar.gz,Mol Biol Cell. 1998 Oct; 9(10):1,PMC56221,2014-12-29 20:20:01,,NO-CC CODE
oa_package/f6/fc/PMC56589.tar.gz,BMC Microbiol. 2001 Aug 31; 1:19,PMC56589,2019-11-05 11:56:12,11570974,NO-CC CODE
oa_package/f1/b9/PMC56590.tar.gz,BMC Mol Biol. 2001 Aug 24; 2:9,PMC56590,2007-07-09 09:44:18,11570975,NO-CC CODE
oa_package/26/d4/PMC56591.tar.gz,BMC Gastroenterol. 2001 Aug 29; 1:8,PMC56591,2013-03-19 20:19:42,11570976,NO-CC CODE
oa_package/43/73/PMC56592.tar.gz,BMC Gastroenterol. 2001 Sep 6; 1:9,PMC56592,2014-04-22 13:20:41,11570977,NO-CC CODE
oa_package/d7/76/PMC56593.tar.gz,BMC Med Genet. 2001 Sep 7; 2:10,PMC56593,2013-03-19 20:19:42,11570978,NO-CC CODE
oa_package/60/64/PMC56594.tar.gz,BMC Neurol. 2001 Aug 23; 1:4,PMC56594,2014-04-08 18:34:00,11570979,NO-CC CODE
oa_package/06/2f/PMC56607.tar.gz,BMC Nucl Med. 2001 Aug 28; 1:1,PMC56607,2013-03-19 20:19:42,11570980,NO-CC CODE
oa_package/8f/c5/PMC56633.tar.gz,BMC Cancer. 2001 Aug 21; 1:12,PMC56633,2013-03-19 20:19:42,11570981,NO-CC CODE
oa_package/09/c5/PMC56634.tar.gz,BMC Biochem. 2001 Sep 3; 2:8,PMC56634,2013-03-19 20:19:42,11570982,NO-CC CODE
oa_package/62/24/PMC56895.tar.gz,Genome Biol. 2001 Aug 30; 2(9):research0033.1-research0033.14,PMC56895,2019-11-05 11:56:12,11574053,NO-CC CODE
oa_package/ad/74/PMC56896.tar.gz,Genome Biol. 2001 Aug 20; 2(9):research0035.1-research0035.7,PMC56896,2019-11-05 11:56:12,11574054,NO-CC CODE
oa_package/81/64/PMC56897.tar.gz,Genome Biol. 2001 Aug 30; 2(9):research0036.1-research0036.12,PMC56897,2019-11-05 11:56:12,11574055,NO-CC CODE
oa_package/e6/c9/PMC56898.tar.gz,Genome Biol. 2001 Aug 23; 2(9):research0037.1-research0037.14,PMC56898,2019-11-05 11:56:12,11574056,NO-CC CODE
oa_package/eb/5b/PMC56899.tar.gz,Genome Biol. 2001 Aug 23; 2(9):research0038.1-research0038.6,PMC56899,2019-11-05 11:56:12,11574057,NO-CC CODE
oa_package/c7/cf/PMC56900.tar.gz,Genome Biol. 2001 Aug 24; 2(9):research0039.1-research0039.5,PMC56900,2019-11-05 11:56:12,11574058,NO-CC CODE
oa_package/47/d6/PMC56901.tar.gz,Genome Biol. 2001 Aug 30; 2(9):research0040.1-research0040.6,PMC56901,2019-11-05 11:56:12,11574059,NO-CC CODE
oa_package/83/87/PMC56902.tar.gz,BMC Pharmacol. 2001 Sep 13; 1:6,PMC56902,2013-05-17 13:51:49,11574048,NO-CC CODE
oa_package/c6/16/PMC56903.tar.gz,BMC Health Serv Res. 2001 Sep 4; 1:9,PMC56903,2014-03-07 18:52:11,11574049,NO-CC CODE
oa_package/fa/13/PMC56995.tar.gz,BMC Evol Biol. 2001 Sep 12; 1:4,PMC56995,2019-01-04 05:56:10,11580860,NO-CC CODE
oa_package/0a/21/PMC56996.tar.gz,BMC Immunol. 2001 Sep 11; 2:9,PMC56996,2013-03-19 20:19:44,11580861,NO-CC CODE
oa_package/2f/7b/PMC56997.tar.gz,BMC Microbiol. 2001 Aug 24; 1:18,PMC56997,2019-11-05 11:56:12,11580862,NO-CC CODE
oa_package/87/4d/PMC56998.tar.gz,BMC Mol Biol. 2001 Aug 31; 2:10,PMC56998,2014-04-10 12:49:47,11580863,NO-CC CODE
oa_package/bb/35/PMC56999.tar.gz,BMC Neurosci. 2001 Sep 11; 2:12,PMC56999,2014-04-08 18:34:42,11580864,NO-CC CODE
oa_package/ee/63/PMC57000.tar.gz,BMC Neurosci. 2001 Sep 14; 2:14,PMC57000,2014-04-08 18:34:44,11580865,NO-CC CODE
oa_package/37/09/PMC57001.tar.gz,BMC Pharmacol. 2001 Aug 31; 1:4,PMC57001,2014-04-14 14:25:34,11580866,NO-CC CODE
oa_package/e8/b0/PMC57002.tar.gz,BMC Fam Pract. 2001 Sep 12; 2:3,PMC57002,2013-03-19 20:19:44,11580867,NO-CC CODE
oa_package/47/ab/PMC57003.tar.gz,BMC Pediatr. 2001 Aug 24; 1:2,PMC57003,2013-03-19 20:19:44,11580868,NO-CC CODE
oa_package/58/80/PMC57004.tar.gz,BMC Public Health. 2001 Aug 29; 1:8,PMC57004,2010-12-21 06:18:04,11580869,NO-CC CODE
oa_package/ab/25/PMC57005.tar.gz,BMC Surg. 2001 Aug 21; 1:2,PMC57005,2013-03-19 20:19:44,11580870,NO-CC CODE
oa_package/a4/20/PMC57006.tar.gz,BMC Dermatol. 2001 Aug 20; 1:4,PMC57006,2014-04-08 18:34:49,11580871,NO-CC CODE
oa_package/0e/ae/PMC57007.tar.gz,BMC Clin Pathol. 2001 Sep 10; 1:3,PMC57007,2007-08-29 06:30:47,11580872,NO-CC CODE
oa_package/2f/69/PMC57008.tar.gz,BMC Health Serv Res. 2001 Aug 10; 1:7,PMC57008,2014-03-10 11:53:25,11580873,NO-CC CODE
oa_package/99/ef/PMC57009.tar.gz,BMC Health Serv Res. 2001 Aug 21; 1:8,PMC57009,2019-01-04 05:56:10,11580874,NO-CC CODE
oa_package/6e/20/PMC57735.tar.gz,BMC Bioinformatics. 2001 Sep 21; 2:6,PMC57735,2013-03-19 20:19:45,11591214,NO-CC CODE
oa_package/7b/8b/PMC57736.tar.gz,BMC Cell Biol. 2001 Aug 20; 2:18,PMC57736,2013-03-19 20:19:45,11591215,NO-CC CODE
oa_package/fa/25/PMC57737.tar.gz,BMC Evol Biol. 2001 Aug 10; 1:3,PMC57737,2020-04-05 20:34:13,11591216,NO-CC CODE
oa_package/ab/09/PMC57738.tar.gz,BMC Genet. 2001 Sep 26; 2:16,PMC57738,2012-09-17 12:08:58,,NO-CC CODE
oa_package/7d/de/PMC57739.tar.gz,BMC Microbiol. 2001 Aug 17; 1:17,PMC57739,2019-11-05 11:56:12,11591218,NO-CC CODE
oa_package/4d/f3/PMC57740.tar.gz,BMC Neurosci. 2001 Aug 24; 2:11,PMC57740,2013-03-19 20:19:45,11591219,NO-CC CODE
oa_package/8a/e0/PMC57741.tar.gz,BMC Med Res Methodol. 2001 Sep 3; 1:7,PMC57741,2013-03-19 20:19:45,11591220,NO-CC CODE
oa_package/00/55/PMC57742.tar.gz,BMC Infect Dis. 2001 Aug 21; 1:11,PMC57742,2010-12-21 06:18:27,11591221,NO-CC CODE
oa_package/d2/74/PMC57743.tar.gz,BMC Infect Dis. 2001 Sep 14; 1:14,PMC57743,2014-04-08 18:34:49,11591222,NO-CC CODE
oa_package/44/92/PMC57744.tar.gz,BMC Infect Dis. 2001 Sep 24; 1:16,PMC57744,2019-01-02 13:56:11,11591223,NO-CC CODE
oa_package/5a/b4/PMC57745.tar.gz,BMC Neurol. 2001 Sep 24; 1:5,PMC57745,2013-03-19 20:19:46,11591224,NO-CC CODE
oa_package/c1/03/PMC57746.tar.gz,BMC Biochem. 2001 Sep 12; 2:9,PMC57746,2012-10-03 09:48:50,11591225,NO-CC CODE
oa_package/e1/2b/PMC57747.tar.gz,BMC Biotechnol. 2001 Sep 26; 1:7,PMC57747,2010-12-21 06:18:28,11591226,NO-CC CODE
oa_package/70/f7/PMC57748.tar.gz,BMC Clin Pharmacol. 2001 Sep 12; 1:3,PMC57748,2013-03-19 20:19:46,11591227,NO-CC CODE
oa_package/67/21/PMC57749.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 17; 2(4):180-186,PMC57749,2013-03-19 20:19:46,11806793,NO-CC CODE
oa_package/4f/b5/PMC57750.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 17; 2(4):187-194,PMC57750,2014-04-08 18:34:53,11806794,NO-CC CODE
oa_package/e6/4d/PMC57751.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 23; 2(4):195-204,PMC57751,2013-03-19 20:19:46,11806795,NO-CC CODE
oa_package/85/6e/PMC57752.tar.gz,BMC Pharmacol. 2001 Sep 11; 1:5,PMC57752,2013-03-19 20:19:46,11592920,NO-CC CODE
oa_package/0d/0b/PMC57753.tar.gz,BMC Ophthalmol. 2001 Sep 19; 1:3,PMC57753,2007-08-29 06:44:06,11592921,NO-CC CODE
oa_package/c9/9b/PMC57796.tar.gz,Genome Biol. 2001 Sep 13; 2(10):research0041.1-research0041.11,PMC57796,2019-11-05 11:56:12,11597333,NO-CC CODE
oa_package/d5/dc/PMC57797.tar.gz,Genome Biol. 2001 Sep 27; 2(10):research0042.1-research0042.15,PMC57797,2019-11-05 11:56:12,11597334,NO-CC CODE
