id,pmid,pmc,doi,year,title
25358478,25358478,5036525,10.1038/ncomms6277,2014,Universal database search tool for proteomics
27659791,27659791,5036160,10.1038/ncomms12898,2016,The Macronova in GRB 050709 and the GRB-macronova connection
22265636,22265636,7114314,10.1016/j.mimet.2012.01.001,2012,Gene-centric metagenomics analysis of feline intestinal microbiome using 454 junior pyrosequencing
29995881,29995881,6040689,10.1371/journal.pone.0191502,2018,Protecting contacts against privacy leaks in smartphones
32210925,32210925,7077341,10.3389/fmicb.2020.00208,2020,Design of Bacterial Strain-Specific qPCR Assays Using NGS Data and Publicly Available Resources and Its Application to Track Biocontrol Strains
24470576,24470576,4016703,10.1093/bioinformatics/btu036,2014,NGSANE: a lightweight production informatics framework for high-throughput data analysis
23658417,23658417,3702247,10.1093/bioinformatics/btt267,2013,TrioVis: a visualization approach for filtering genomic variants of parent–child trios
25712691,25712691,4481845,10.1093/bioinformatics/btv116,2015,EpiToolKit—a web-based workbench for vaccine design
31832284,31832284,6858291,10.1002/aps3.11302,2019,Characterization and development of microsatellite markers for Echinomastus johnsonii and congeneric taxa
26657539,26657539,4813696,10.1074/mcp.M115.052860,2016,"proBAMsuite, a Bioinformatics Framework for Genome-Based Representation and Analysis of Proteomics Data*"
23800020,23800020,3704847,10.1186/2047-217X-2-9,2013,Lessons learned from implementing a national infrastructure in Sweden for storage and analysis of next-generation sequencing data
28868134,28868134,5553089,10.12688/f1000research.11355.2,2017,Arkas: Rapid reproducible RNAseq analysis
32511869,32511869,7338804,10.15252/emmm.201911756,2020,Cancer of Unknown Primary (CUP): genetic evidence for a novel nosological entity? A case report
23984230,23984230,3752472,10.4103/2229-5178.115513,2013,Primary cutaneous leiomyosarcoma: A rare malignant neoplasm
30486422,30486422,6308659,10.3390/s18124161,2018,Real-Time UAV Autonomous Localization Based on Smartphone Sensors
27294941,27294941,4934290,10.3390/s16060864,2016,Gyro Drift Correction for An Indirect Kalman Filter Based Sensor Fusion Driver
27918597,27918597,5133382,10.12688/wellcomeopenres.10004.1,2016,"SeqPlots - Interactive software for exploratory data analyses, pattern discovery and visualization in genomics"
26470712,26470712,4608296,10.1186/s12920-015-0134-9,2015,Scalable and cost-effective NGS genotyping in the cloud
24393166,24393166,4053934,10.1186/gb-2014-15-1-r8,2014,PAR-CLIP data indicate that Nrd1-Nab3-dependent transcription termination regulates expression of hundreds of protein coding genes in yeast
29072614,29072614,5745553,10.3390/life7040040,2017,A Statistical Approach to Illustrate the Challenge of Astrobiology for Public Outreach
30038696,30038696,6053772,10.1016/j.radcr.2018.03.005,2018,Hemosuccus pancreaticus successful treatment by double balloon-assisted coil embolization for active bleeding from the main trunk of the superior mesenteric artery
20530531,20530531,2896157,10.1093/nar/gkq538,2010,ZOOM Lite: next-generation sequencing data mapping and visualization software
29888029,29888029,5961284,10.4103/sni.sni_46_18,2018,Dural arteriovenous fistula in the superior orbital fissure: A case report
28300524,28300524,5684658,10.1089/tmj.2017.0008,2017,Predicting Pulmonary Function from Phone Sensors
27222788,27222788,4821339,10.1016/j.rmcr.2016.01.007,2016,Predominant diffuse ground glass opacity in both lung fields: A case of sarcoidosis with atypical CT findings
20622843,20622843,2904649,10.1038/nbt0710-691,2010,Cloud Computing and the DNA Data Race
27877671,27877671,5090516,10.1088/1468-6996/15/3/034203,2014,Recent progress of high performance polymer OLED and OPV materials for organic printed electronics
26195221,26195221,4568894,10.1161/CIRCRESAHA.115.306721,2015,Adrenergic Repression of the Epigenetic Reader MeCP2 Facilitates Cardiac Adaptation in Chronic Heart Failure
24930130,24930130,4169698,10.1038/nmeth.2999,2014,Chemically Defined and Small Molecule-Based Generation of Human Cardiomyocytes
30894839,30894839,6414443,10.3389/fmicb.2019.00362,2019,Validation of a Bioinformatics Workflow for Routine Analysis of Whole-Genome Sequencing Data and Related Challenges for Pathogen Typing in a European National Reference Center: Neisseria meningitidis as a Proof-of-Concept
27492231,27492231,5010906,10.1093/gbe/evw172,2016,SEX-DETector: A Probabilistic Approach to Study Sex Chromosomes in Non-Model Organisms
27027771,27027771,4814118,10.1371/journal.pntd.0004578,2016,Improved PCR-Based Detection of Soil Transmitted Helminth Infections Using a Next-Generation Sequencing Approach to Assay Design
15507154,15507154,524033,10.1186/1743-422X-1-2,2004,Genetically distant American Canine distemper virus lineages have recently caused epizootics with somewhat different characteristics in raccoons living around a large suburban zoo in the USA
30687582,30687582,6343678,10.1167/tvst.8.1.11,2019,Preliminary Evaluation of a Mobile Device for Dark Adaptation Measurement
32754576,32754576,7366832,10.3389/fchem.2020.00588,2020,"Promethium: To Strive, to Seek, to Find and Not to Yield"
26007723,26007723,4481933,10.3390/s150511653,2015,Medically Relevant Assays with a Simple Smartphone and Tablet Based Fluorescence Detection System
31010121,31010121,6515041,10.3390/s19081870,2019,A Microwave Polarimeter Demonstrator for Astronomy with Near-Infra-Red Up-Conversion for Optical Correlation and Detection
27049391,27049391,4850991,10.3390/s16040477,2016,Evaluation of Smartphone Inertial Sensor Performance for Cross-Platform Mobile Applications
21702898,21702898,3218848,10.1186/gb-2011-12-6-r60,2011,Metagenomic biomarker discovery and explanation
26840129,26840129,4739551,10.1371/journal.pone.0147697,2016,"MutAid: Sanger and NGS Based Integrated Pipeline for Mutation Identification, Validation and Annotation in Human Molecular Genetics"
30726252,30726252,6364962,10.1371/journal.pone.0211045,2019,A mobile-phone based high-resolution microendoscope to image cervical precancer
26308615,26308615,4550410,10.1371/journal.pone.0134400,2015,Smart-Phone Based Magnetic Levitation for Measuring Densities
32785254,32785254,7423140,10.1371/journal.pone.0237468,2020,BD5: An open HDF5-based data format to represent quantitative biological dynamics data
29518132,29518132,5843227,10.1371/journal.pone.0193917,2018,"A comparison of smartphone and paper data-collection tools in the Burden of Obstructive Lung Disease (BOLD) study in Gezira state, Sudan"
32807780,32807780,7431580,10.1038/s41467-020-17998-5,2020,Measuring the Hubble constant with a sample of kilonovae
32518292,32518292,7283277,10.1038/s41467-020-16543-8,2020,Mineral dust increases the habitability of terrestrial planets but confounds biomarker detection
25945042,25945042,4408970,10.2147/CIA.S82128,2015,Modeling clustered activity increase in amyloid-beta positron emission tomographic images with statistical descriptors
21949271,21949271,3232365,10.1093/bioinformatics/btr539,2011,Pybedtools: a flexible Python library for manipulating genomic datasets and annotations
29897418,29897418,6223375,10.1093/bioinformatics/bty439,2018,SciApps: a cloud-based platform for reproducible bioinformatics workflows
24395753,24395753,3998125,10.1093/bioinformatics/btt756,2014,CGAT: computational genomics analysis toolkit
24064416,24064416,3842755,10.1093/bioinformatics/btt547,2013,BioServices: a common Python package to access biological Web Services programmatically
27076597,27076597,4887431,10.1183/13993003.00045-2016,2016,Implementation of digital technology solutions for a lung health trial in rural Malawi
28105307,28105307,5224677,10.12688/f1000research.9618.2,2017,"biojs-io-biom, a BioJS component for handling data in Biological Observation Matrix (BIOM) format"
21180402,21180402,2990817,10.4103/0019-5545.70970,2010,Primary prevention for offspring of parents with mental illness
17708768,17708768,1973067,10.1186/1745-6150-2-21,2007,The Biological Big Bang model for the major transitions in evolution
29801410,29801410,6031833,10.22034/APJCP.2018.19.5.1259,2018,Radiotherapy Enhancement with Electroporation in Human Intestinal Colon Cancer HT-29 Cells
25197633,25197633,4150456,10.1155/2014/253013,2014,Polyglot Programming in Applications Used for Genetic Data Analysis
19468352,19468352,2684255,10.4103/0970-1591.38597,2008,High intensity focused ultrasound vs. cryotherapy as primary treatment for prostate cancer
23376193,23376193,3603216,10.1093/bib/bbt001,2013,Using GBrowse 2.0 to visualize and share next-generation sequence data
19949591,19949591,2771792,10.4070/kcj.2009.39.10.439,2009,"Multiple Sequential Complications After Sirolimus-Eluting Stent Implantation: Very Late Stent Thrombosis, Stent Fracture, In-Stent Restenosis, and Peri-Stent Aneurysm"
29155665,29155665,5711300,10.3201/eid2313.170529,2017,"Cholera Mortality during Urban Epidemic, Dar es Salaam, Tanzania, August 16, 2015–January 16, 20161"
32565800,32565800,7281813,10.1155/2020/3560593,2020,The Association between Leukocyte and Its Subtypes and Benign Breast Disease: The TCLSIH Cohort Study
27799682,27799682,5080164,10.1589/jpts.28.2515,2016,A study on the reliability of measuring dynamic balance ability using a smartphone
28878476,28878476,5574343,10.1589/jpts.29.1426,2017,Center of mass with the use of smartphone during walking in healthy individuals
27322284,27322284,4934336,10.3390/s16060910,2016,Position Accuracy Improvement by Implementing the DGNSS-CP Algorithm in Smartphones
29690922,29690922,5937802,10.1186/s40168-018-0460-1,2018,Flexible metagenome analysis using the MGX framework
23134663,23134663,3481437,10.1186/1471-2164-13-S6-S19,2012,Atlas2 Cloud: a framework for personal genome analysis in the cloud
26585125,26585125,5065092,10.1007/978-1-4939-3127-9_4,2015,Bioinformatics Analysis of Estrogen-Responsive Genes
28224054,28224054,5316281,10.7717/peerj.2997,2017,Variant profiling of evolving prokaryotic populations
31045209,31045209,6602489,10.1093/nar/gkz326,2019,SeqTailor: a user-friendly webserver for the extraction of DNA or protein sequences from next-generation sequencing data
25580158,25580158,4288629,10.1186/s13029-014-0025-z,2014,Onco-STS: a web-based laboratory information management system for sample and analysis tracking in oncogenomic experiments
27098042,27098042,4987867,10.1093/nar/gkw199,2016,g:Profiler—a web server for functional interpretation of gene lists (2016 update)
18996895,18996895,2686463,10.1093/nar/gkn875,2009,The UCSC Genome Browser Database: update 2009
22684630,22684630,3394330,10.1093/nar/gks540,2012,"RobiNA: a user-friendly, integrated software solution for RNA-Seq-based transcriptomics"
28431173,28431173,5570243,10.1093/nar/gkx273,2017,Programmatic access to bioinformatics tools from EMBL-EBI update: 2017
24948611,24948611,4086124,10.1093/nar/gku517,2014,Lynx web services for annotations and systems analysis of multi-gene disorders
27130692,27130692,4990110,10.1093/jrr/rrw020,2016,Life science experiments performed in space in the ISS/Kibo facility and future research plans
26384374,26384374,4572361,10.1093/database/bav087,2015,Connecting proteins with drug-like compounds: Open source drug discovery workflows with BindingDB and KNIME
24278822,24278822,3833664,10.7453/gahmj.2012.1.3.001,2012,"Maps, “Big Data,”and Case Reports"
22289516,22289516,3334555,10.1186/gm306,2012,Improving bioinformatic pipelines for exome variant calling
26415965,26415965,4587815,10.1186/s12859-015-0742-6,2015,methylPipe and compEpiTools: a suite of R packages for the integrative analysis of epigenomics data
31744472,31744472,6862834,10.1186/s12859-019-3121-x,2019,A-Lister: a tool for analysis of differentially expressed omics entities across multiple pairwise comparisons
28702355,28702355,5485554,10.1016/j.gdata.2017.06.006,2017,Whole genome sequencing and annotation of halophilic Salinicoccus sp. BAB 3246 isolated from the coastal region of Gujarat
32477751,32477751,7252641,10.19102/icrm.2019.100907,2019,Consumer-facing Diagnostic Sensors in a Patient with Implantable Cardioverter-Defibrillator
27995287,27995287,7095929,10.1007/s00117-016-0196-5,2017,Nichtinfektiöse Differenzialdiagnosen von Pneumonien
24653908,24653908,3936544,10.7874/kja.2013.17.2.59,2013,Analysis of Factors Affecting Output Levels and Frequencies of MP3 Players
7121572,,7121572,10.1007/978-94-007-2941-4_30,2011,Are We from Outer Space?
20975630,20975630,6259455,10.3390/molecules15107482,2010,Lead Contamination in Selected Foods from Riyadh City Market and Estimation of the Daily Intake
23384173,23384173,3573933,10.1186/2049-6958-8-8,2013,HRCT findings of pulmonary sarcoidosis; relation to pulmonary function tests
30631270,30631270,6315165,10.3389/fninf.2018.00091,2018,Integration of “omics” Data and Phenotypic Data Within a Unified Extensible Multimodal Framework
20377863,20377863,2859367,10.1186/1756-3305-3-29,2010,Bartonella vinsonii subsp. berkhoffii and Bartonella henselae bacteremia in a father and daughter with neurological disease
24622612,24622612,3950661,10.1093/database/bau018,2014,GigaDB: promoting data dissemination and reproducibility
31540340,31540340,6780199,10.3390/medicina55090591,2019,Genomic Instability and Carcinogenesis of Heavy Charged Particles Radiation: Clinical and Environmental Implications
27152228,27152228,4852651,10.1098/rsos.160146,2016,Quantifying the link between art and property prices in urban neighbourhoods
30367595,30367595,6191970,10.1186/s12859-018-2296-x,2018,Reproducible bioinformatics project: a community for reproducible bioinformatics analysis pipelines
27901107,27901107,5346932,10.1038/srep37969,2016,How a life-like system emerges from a simple particle motion law
25492472,25492472,4424382,10.1038/mi.2014.113,2015,Standardised animal models of host microbial mutualism
30522862,30522862,6318833,10.1016/j.tibs.2018.10.010,2019,A Primer on Data Analytics in Functional Genomics: How to Move from Data to Insight?
26321878,26321878,4547628,10.1140/epjc/s10052-015-3598-z,2015,Zero average values of cosmological perturbations as an indispensable condition for the theory and simulations
32384109,32384109,7209243,10.1371/journal.pone.0232788,2020,"Development of a low-cost, user-customizable, high-speed camera"
27138938,27138938,4854438,10.1371/journal.pone.0153881,2016,Identification and Characterization of Two Novel RNA Viruses from Anopheles gambiae Species Complex Mosquitoes
31341170,31341170,6656750,10.1038/s41597-019-0140-4,2019,Transcriptome profiling of interaction effects of soybean cyst nematodes and soybean aphids on soybean
25566535,25566535,4267269,10.3389/fbioe.2014.00072,2014,MetaDB a Data Processing Workflow in Untargeted MS-Based Metabolomics Experiments
30261657,30261657,6213938,10.3390/ma11101833,2018,Recent Advances of Plasmonic Nanoparticles and their Applications
22332238,22332238,3315718,10.1093/bioinformatics/bts080,2012,Biogem: an effective tool-based approach for scaling up open source software development in bioinformatics
29126246,29126246,6030968,10.1093/bioinformatics/btx692,2018,Bringing numerous methods for expression and promoter analysis to a public cloud computing service
29361152,29361152,5972652,10.1093/bioinformatics/bty034,2018,Sequanix: a dynamic graphical interface for Snakemake workflows
24931994,24931994,4058930,10.1093/bioinformatics/btu270,2014,BlockClust: efficient clustering and classification of non-coding RNAs from short read RNA-seq profiles
31187071,31187071,6558239,10.1038/s41550-019-0746-7,2019,Accurate mass and radius determinations of a cool subdwarf in an eclipsing binary
22784572,22784572,3287481,10.1186/1752-0509-5-S2-S15,2011,Extended local similarity analysis (eLSA) of microbial community and other time series data with replicates
25881274,25881274,4367894,10.1186/s13063-015-0590-8,2015,The PREEMPT study - evaluating smartphone-assisted n-of-1 trials in patients with chronic pain: study protocol for a randomized controlled trial
26945431,26945431,4795099,10.1097/NPT.0000000000000123,2016,Use of Tablet Computers to Promote Physical Therapy Students' Engagement in Knowledge Translation During Clinical Experiences
29867253,29867253,5972569,10.1093/bioscience/biy028,2018,A Science Products Inventory for Citizen-Science Planning and Evaluation
29867254,29867254,5972590,10.1093/biosci/biy028,2018,A Science Products Inventory for Citizen-Science Planning and Evaluation
26389900,26389900,4610531,10.3390/s150923168,2015,Performance Evaluation of Smartphone Inertial Sensors Measurement for Range of Motion
26180333,26180333,4499996,10.1589/jpts.27.1847,2015,Effect of the cervical flexion angle during smart phone use on muscle fatigue of the cervical erector spinae and upper trapezius
30999857,30999857,7402400,10.1186/s12864-019-5582-8,2019,APBioNet's annual International Conference on Bioinformatics (InCoB) returns to India in 2018
28709399,28709399,5513125,10.1186/s12864-017-3926-9,2017,"Draft sequencing and assembly of the genome of the world’s largest fish, the whale shark: Rhincodon typus Smith 1828"
28155665,28155665,5260138,10.1186/s12864-016-3326-6,2016,TEA: the epigenome platform for Arabidopsis methylome study
22435069,22435069,3304048,10.3389/fgene.2012.00035,2012,"Using Drosophila melanogaster as a Model for Genotoxic Chemical Mutational Studies with a New Program, SnpSift"
21899774,21899774,3180464,10.1186/1756-0500-4-331,2011,Agile parallel bioinformatics workflow management using Pwrake
30583062,30583062,6364042,10.1016/j.gpb.2018.03.006,2018,RGAAT: A Reference-based Genome Assembly and Annotation Tool for New Genomes and Upgrade of Known Genomes
26666975,26666975,4678892,10.1038/srep18267,2015,DeFiNe: an optimisation-based method for robust disentangling of filamentous networks
32414530,32414530,7183980,10.1016/j.tins.2020.04.008,2020,"Transitions in Brain Evolution: Space, Time and Entropy"
27547555,27547555,4974928,10.7717/peerj.2248,2016,A simple grid implementation with Berkeley Open Infrastructure for Network Computing using BLAST as a model
25382118,25382118,4187144,10.3390/life2010001,2011,"Theory of the Origin, Evolution, and Nature of Life "
31736960,31736960,6838214,10.3389/fimmu.2019.02533,2019,sumrep: A Summary Statistic Framework for Immune Receptor Repertoire Comparison and Model Validation
31032399,31032399,6486215,10.1126/sciadv.aau6792,2019,Machine learning in a data-limited regime: Augmenting experiments with synthetic data uncovers order in crumpled sheets
31097770,31097770,6522632,10.1038/s41598-019-43916-x,2019,Change of the relative line strengths due to the resonance induced population transfer between Fe XVII and FeXVI ions
26321880,26321880,4541537,10.1017/S1473550414000585,2015,Global warming as a detectable thermodynamic marker of Earth-like extrasolar civilizations: the case for a telescope like Colossus
19880388,19880388,2808859,10.1093/nar/gkp915,2010,CyanoBase: the cyanobacteria genome database update 2010
25883885,25883885,4392038,10.1186/s40064-015-0926-6,2015,Edges of Saturn’s rings are fractal
29576902,29576902,5858050,10.4103/sni.sni_444_17,2018,Maladjustment of programmable ventricular shunt valves by inadvertent exposure to a common hospital device
30541431,30541431,6291943,10.1186/s12859-018-2532-4,2018,VarGenius executes cohort-level DNA-seq variant calling and annotation and allows to manage the resulting data through a PostgreSQL database
26328469,26328469,4559603,10.1186/1471-2105-16-S11-S2,2015,VisRseq: R-based visual framework for analysis of sequencing data
31029080,31029080,6487045,10.1186/s12859-019-2791-8,2019,"DNAscan: personal computer compatible NGS analysis, annotation and visualisation"
20932336,20932336,2967560,10.1186/1471-2105-11-502,2010,Misty Mountain clustering: application to fast unsupervised flow cytometry gating
28950836,28950836,5615795,10.1186/s12859-017-1844-0,2017,VCFtoTree: a user-friendly tool to construct locus-specific alignments and phylogenies from thousands of anthropologically relevant genome sequences
30833981,30833981,6385457,10.1186/s13007-019-0403-2,2019,SpotCard: an optical mark recognition tool to improve field data collection speed and accuracy
23300415,23300415,3531315,10.1371/journal.pcbi.1002824,2012,Chapter 14: Cancer Genome Analysis
29791443,29791443,5988327,10.1371/journal.pcbi.1006146,2018,"Traceability, reproducibility and wiki-exploration for “à-la-carte” reconstructions of genome-scale metabolic models"
24992720,24992720,4081576,10.1371/journal.pone.0101079,2014,QSAR-Based Models for Designing Quinazoline/Imidazothiazoles/Pyrazolopyrimidines Based Inhibitors against Wild and Mutant EGFR
31920427,31920427,6946714,10.3897/zookeys.900.37591,2019,"Description of the male of Craugastoryucatanensis (Lynch, 1965) (Anura, Craugastoridae), its advertisement call, and additional data on females"
32685087,32685087,7334780,10.1155/2020/2375676,2020,Gut Bacteria Selectively Altered by Sennoside A Alleviate Type 2 Diabetes and Obesity Traits
25789165,25789165,4364676,10.1186/s13742-015-0050-0,2015,Paediatric leukaemia DNA methylation profiling using MBD enrichment and SOLiD sequencing on archival bone marrow smears
27347386,27347386,4918025,10.12688/f1000research.8964.1,2016,RiboProfiling: a Bioconductor package for standard Ribo-seq pipeline processing
27460040,27460040,4965728,10.1186/s12898-016-0065-0,2016,To have your citizen science cake and eat it? Delivering research and outreach through Open Air Laboratories (OPAL)
26985101,26985101,4776577,10.4103/0019-5545.174359,2016,Predictors of retention in treatment in a tertiary care de-addiction center
32626819,32626819,7326580,10.1055/a-1178-9289,2020,Virtual reality distraction for patients to relieve pain and discomfort during colonoscopy
28325980,28325980,5345023,10.3897/BDJ.5.e11277,2017,Baby Killers: Documentation and Evolution of Scuttle Fly (Diptera: Phoridae) Parasitism of Ant (Hymenoptera: Formicidae) Brood
20976015,20976015,2957588,10.1155/2010/710926,2010,The Psychosocial Impact of Self-Reported Morning Allergy Symptoms: Findings from an Australian Internet-Based Survey
30991732,30991732,6514794,10.3390/s19081802,2019,Analysis of the Relationship between Turning Signal Detection and Motorcycle Driver’s Characteristics on Urban Roads; A Case Study
31627306,31627306,6832835,10.3390/s19204505,2019,Traffic Monitoring via Mobile Device Location
25729208,25729208,4339178,10.1589/jpts.27.527,2015,The effects on dynamic balance of dual-tasking using smartphone functions
31422660,31422660,6755619,10.1021/acs.jpca.9b06176,2019,"Gas-Phase Vibrational Spectroscopy of the Hydrocarbon Cations l-C3H+, HC3H+, and c-C3H2+: Structures, Isomers, and the Influence of Ne-Tagging"
32759796,32759796,7436243,10.3390/s20154351,2020,Wideband Dual-Polarized VHF Antenna for Space Observation Applications †
25237899,25237899,4208235,10.3390/s140917491,2014,Estimation of Eye Closure Degree Using EEG Sensors and Its Application in Driver Drowsiness Detection
27801291,27801291,5088524,10.1186/s12864-016-3063-x,2016,Computational workflow for the fine-grained analysis of metagenomic samples
24093424,24093424,3815230,10.1186/1471-2164-14-688,2013,Guide: a desktop application for analysing gene expression data
23228284,23228284,3564944,10.1186/1471-2164-13-688,2012,CBS: an open platform that integrates predictive methods and epigenetics information to characterize conserved regulatory features in multiple Drosophila genomes
30194092,30194092,6222591,10.1534/g3.118.200499,2018,Bulked-Segregant Analysis Coupled to Whole Genome Sequencing (BSA-Seq) for Rapid Gene Cloning in Maize
21635747,21635747,3124440,10.1186/1471-2164-12-285,2011,"ngs_backbone: a pipeline for read cleaning, mapping and SNP calling using Next Generation Sequence"
27389642,27389642,4937414,10.1038/srep29519,2016,Detecting Topological Defect Dark Matter Using Coherent Laser Ranging System
24063528,24063528,3848908,10.1186/1476-4598-12-108,2013,Cancer: tilting at windmills?
21584166,21584166,3079869,10.4103/2230-8210.77584,2011,Endocrinology in Pakistan: Transcending in care of endocrinological disorders
24839054,24839054,4127000,10.1007/s11255-014-0720-3,2014,Effects of insulin resistance on left ventricular hypertrophy in patients with CKD stage 1–3
32398680,32398680,7217923,10.1038/s41598-020-64539-7,2020,Noise-resolution uncertainty principle in classical and quantum systems
30401885,30401885,6219551,10.1038/s41598-018-34717-9,2018,Advanced high resolution x-ray diagnostic for HEDP experiments
23935057,23935057,4438919,10.1093/database/bat060,2013,"metabolicMine: an integrated genomics, genetics and proteomics data warehouse for common metabolic disease research"
29588944,29588944,5719859,10.1002/epi4.12010,2017,Defeating epilepsy: A global public health commitment
25389269,25389269,4245949,10.1093/nar/gku1083,2014,Binding site discovery from nucleic acid sequences by discriminative learning of hidden Markov models
27234145,27234145,4902858,10.2196/games.5006,2016,A Serious Game for Clinical Assessment of Cognitive Status: Validation Study
32373454,32373454,7191203,10.1016/j.rmcr.2020.101060,2020,Successful transcatheter arterial embolization in an asymptomatic patient with primary racemose hemangioma of the bronchial artery
22113004,22113004,3308029,10.1186/gm290,2011,RNA-Seq and find: entering the RNA deep field
29499649,29499649,5833151,10.1186/s12859-018-2074-9,2018,BpWrapper: BioPerl-based sequence and tree utilities for rapid prototyping of bioinformatics pipelines
21261974,21261974,3037855,10.1186/1471-2105-12-31,2011,PileLine: a toolbox to handle genome position information in next-generation sequencing studies
24894600,24894600,4063226,10.1186/1471-2105-15-167,2014,PVT: An Efficient Computational Procedure to Speed up Next-generation Sequence Analysis
31101000,31101000,6525352,10.1186/s12859-019-2805-6,2019,Bioinformatics Resource Manager: a systems biology web tool for microRNA and omics data integration
32630753,32630753,7370212,10.3390/ijms21134727,2020,Integrative Bioinformatic Analyses of Global Transcriptome Data Decipher Novel Molecular Insights into Cardiac Anti-Fibrotic Therapies
30393287,30393287,6187724,10.3390/mi9010010,2017,Controllable Swarming and Assembly of Micro/Nanomachines
31163691,31163691,6603673,10.3390/s19112538,2019,Floor Identification Using Magnetic Field Data with Smartphone Sensors
26612985,26612985,4648992,10.1007/s11306-015-0879-3,2016,"Data standards can boost metabolomics research, and if there is a will, there is a way"
23804544,23804544,4030619,10.1002/hipo.22163,2013,"Transitivity performance, relational hierarchy knowledge and awareness: Results of an instructional framing manipulation"
24383420,24383420,3944929,10.1186/1754-9493-8-1,2014,The diagnosis of sepsis revisited - a challenge for young medical scientists in the 21st century
20441614,20441614,2898083,10.1186/gb-2010-11-5-207,2010,The case for cloud computing in genome informatics
29348569,29348569,5773709,10.1038/s41598-018-19366-2,2018,GenomeLandscaper: Landscape analysis of genome-fingerprints maps assessing chromosome architecture
28687805,28687805,5501817,10.1038/s41598-017-05120-7,2017,Nuclear Physics Meets the Sources of the Ultra-High Energy Cosmic Rays
28217007,28217007,5282602,10.2174/1389202917666160520103447,2016,Computational Tools for Genomic Studies in Plants
30424467,30424467,6215188,10.3390/mi9100534,2018,MagIO: Magnetic Field Strength Based Indoor- Outdoor Detection with a Commercial Smartphone
18561510,18561510,2496987,,2008,Clinical efficacy and safety of statins in managing cardiovascular risk
26222772,26222772,4519052,10.1371/journal.pone.0134309,2015,Smartphone Use for Cervical Cancer Screening in Low-Resource Countries: A Pilot Study Conducted in Madagascar
31557184,31557184,6763123,10.1371/journal.pone.0222579,2019,The CrowdWater game: A playful way to improve the accuracy of crowdsourced water level class data
19779614,19779614,2745575,10.1371/journal.pone.0007162,2009,Systems Integration of Biodefense Omics Data for Analysis of Pathogen-Host Interactions and Identification of Potential Targets
21494596,21494596,3073933,10.1371/journal.pone.0015274,2011,The Ciliate Paramecium Shows Higher Motility in Non-Uniform Chemical Landscapes
29133840,29133840,5684315,10.1038/s41467-017-01698-8,2017,A rapid cosmic-ray increase in BC 3372–3371 from ancient buried tree rings in China
25114975,25114975,4119737,10.1155/2014/832638,2014,Security Techniques for Prevention of Rank Manipulation in Social Tagging Services including Robotic Domains
25607539,25607539,4301908,10.1371/journal.pone.0109277,2015,A Toolkit for ARB to Integrate Custom Databases and Externally Built Phylogenies
29186292,29186292,6031061,10.1093/bioinformatics/btx739,2018,SATORI: a system for ontology-guided visual exploration of biomedical data repositories
23893483,23893483,3781961,10.1534/genetics.113.149567,2013,Forward Genetics by Genome Sequencing Reveals That Rapid Cyanide Release Deters Insect Herbivory of Sorghum bicolor
31645934,31645934,6804826,10.1038/s41377-019-0194-2,2019,Optical vortices 30 years on: OAM manipulation from topological charge to multiple singularities
29086857,29086857,5549684,10.1186/s13065-017-0305-1,2017,One-step multicomponent synthesis of chiral oxazolinyl-zinc complexes
26094053,26094053,4793892,10.1093/bib/bbv037,2016,Building a virtual ligand screening pipeline using free software: a survey
32233479,32233479,7242811,10.1021/jacs.0c01092,2020,Rapidly Forming Early Intermediate Structures Dictate the Pathway of Capsid Assembly
32556167,32556167,7298769,10.1093/gigascience/giaa068,2020,"Watchdog 2.0: New developments for reusability, reproducibility, and workflow execution"
26184202,26184202,4541898,10.3390/s150716642,2015,Expansion of Smartwatch Touch Interface from Touchscreen to Around Device Interface Using Infrared Line Image Sensors
29788686,29788686,5968320,10.5999/aps.2017.01375,2018,Augmented reality and dynamic infrared thermography for perforator mapping in the anterolateral thigh
27708666,27708666,5030476,10.3389/fgene.2016.00167,2016,Co-expression Pattern Analysis of miR-17-92 Target Genes in Chronic Myelogenous Leukemia
28835575,28835575,5721272,,2017,Reliability of smartphone-based gait measurements for quantification of physical activity/inactivity levels
25071829,25071829,4078907,10.3389/fgene.2014.00199,2014,On best practices in the development of bioinformatics software
26498826,26498826,5410870,10.1186/s13059-015-0806-y,2015,HiFive: a tool suite for easy and efficient HiC and 5C data analysis
24761082,24761082,3996738,10.4103/0972-9941.129957,2014,Indian Experience of Robotics in Gynecology
30279482,30279482,6168483,10.1038/s41598-018-32927-9,2018,Histone deacetylase (HDAC) 1 and 2 complexes regulate both histone acetylation and crotonylation in vivo
20959295,20959295,3242726,10.1093/nar/gkq963,2011,The UCSC Genome Browser database: update 2011
26893356,26893356,4872089,10.1093/nar/gkw092,2016,Using intron position conservation for homology-based gene prediction
32449934,32449934,7319583,10.1093/nar/gkaa412,2020,"ASAP 2020 update: an open, scalable and interactive web-based portal for (single-cell) omics analyses"
24984562,24984562,4089936,10.1186/1756-3305-7-298,2014,"Intravascular persistence of Anaplasma platys, Ehrlichia chaffeensis, and Ehrlichia ewingii DNA in the blood of a dog and two family members"
30371817,30371817,6323980,10.1093/nar/gky1025,2019,SEdb: a comprehensive human super-enhancer database
7364397,,7364397,10.1038/s42254-020-0216-2,2020,Electromagnetic counterparts of gravitational wave sources at the Very Large Telescope
